Export;EXP-2024-001 (2024-05-16T10:58:09+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-04-02T19:00:00+01:00;2024-04-02T20:00:00+01:00;14.09;5.08;11.06;25.79;13.09;6.96;8.87;10.12;25.44;12.04;9.17;10.29;7.23;8.52;9.24;4.37;17.8;16.88;7.55;10.89;12.22;26.99;20.86;41.45;30.93;21.12;15.76;7.82;8.93;15.75;11.46;15.39;11.84;6.41;9.73;5.19;20.09;12.55;7.66;8.77;5.37;6.19;5.28;9.5;5.6
NO2;uur;µg/m³;2024-04-02T20:00:00+01:00;2024-04-02T21:00:00+01:00;14.16;7.01;9;17.32;17.11;9.63;11.33;26.73;33.76;27.74;13.7;11.12;14.75;9.02;10.91;5.72;30.96;23.24;10.9;24.96;6.89;29.92;22.13;30.61;29.66;21.41;11.29;8.81;9.92;17.48;17.26;16.32;12.06;10.45;7.49;4.72;20.08;14.18;8.47;9.01;5.71;6.33;3.89;12.63;5.81
NO2;uur;µg/m³;2024-04-02T21:00:00+01:00;2024-04-02T22:00:00+01:00;13.24;7.43;10.63;6.61;7.86;7.56;13.03;24.59;35.03;38.33;23.19;13.22;14.21;9.65;14.06;7.15;27.71;41.29;10.08;22.29;10.84;31.08;26.05;35.02;39.62;21.4;10.96;6.94;11.32;17.09;29.34;20.96;10.89;14.21;7.44;5.85;23.6;17.52;6.97;8.45;8.57;7.47;5.61;15.37;5.93
NO2;uur;µg/m³;2024-04-02T22:00:00+01:00;2024-04-02T23:00:00+01:00;8.55;11.96;5.6;4.99;6.3;8.27;13.15;12.86;17.32;15.95;15.54;9.26;8.75;10.94;10.7;4.84;29.72;43.36;12.77;18.63;10.09;26.04;22.8;38.23;26.42;14.62;10.6;7.21;11.62;16.27;40.01;27.27;15.87;20.97;6.86;10.06;21.14;15.73;6.57;8.63;7.14;7.73;5.09;9.48;5.92
NO2;uur;µg/m³;2024-04-02T23:00:00+01:00;2024-04-03T00:00:00+01:00;6.78;7.26;7.17;3.35;4.95;6.19;14.02;10.8;9.02;8.81;9.37;6.4;5.51;11.23;8.6;3.63;18.58;37.44;10.78;11.22;8.43;18.58;18.08;29.44;19.17;7.98;8.64;8.28;11.6;16.48;26.68;16.68;12.95;18.34;7.11;13.32;16.55;12.25;5.68;7.65;6.63;7.2;3.8;10.94;5.11
NO2;uur;µg/m³;2024-04-03T00:00:00+01:00;2024-04-03T01:00:00+01:00;7.42;3.98;3.03;2.81;4.77;5.07;14.92;7.24;6.12;9.32;8.75;9.83;4.4;4.23;7.82;7.29;16.96;28.42;10.32;8.47;7.8;19.67;10.02;26.2;24.04;12.41;8.17;9.26;12.89;15;17.6;23.1;14.64;10.61;8.29;;11.25;9.18;8.72;10.55;7.68;6.74;4.11;9.8;5.19
NO2;uur;µg/m³;2024-04-03T01:00:00+01:00;2024-04-03T02:00:00+01:00;5.06;4.23;1.63;2.85;3.26;3.72;11.74;5.07;5.47;9.05;5.37;9.1;3.99;3.64;14.96;6.3;20.95;12.83;9.6;9.13;11.07;16.79;13.42;18.26;17.87;13.06;12.17;6.8;11.62;10.77;18.44;18.52;11.08;9.83;7.34;10.31;8.34;6.86;7.72;9.18;8.42;6.12;3.57;7.98;5.18
NO2;uur;µg/m³;2024-04-03T02:00:00+01:00;2024-04-03T03:00:00+01:00;4.37;3.77;1.62;6.12;3.08;4.19;8.81;5.06;3.61;8.03;5.3;5.47;3.41;4.91;8.07;2.85;17.59;9.81;9.33;5.57;9.59;14.52;11.6;14.44;15.26;9.8;11.5;8.45;8.2;12.23;15.54;14.01;12.82;8.73;7.26;9.43;4.97;4.2;5.98;5.67;9.41;5.52;3.52;9.4;5.41
NO2;uur;µg/m³;2024-04-03T03:00:00+01:00;2024-04-03T04:00:00+01:00;3.83;4.54;2.34;12;3.92;3.18;8.96;5.81;3.82;8;5.24;6.67;4.24;5.21;4.72;3.93;10.99;8.83;6.12;4.34;9.26;10.5;7.88;13.66;12.36;15.99;9.36;6.16;5.86;7.59;10.67;11.99;7.71;4.63;5.65;4.78;5.38;5.29;6.89;5.36;7.67;5.06;3.55;7.95;5.63
NO2;uur;µg/m³;2024-04-03T04:00:00+01:00;2024-04-03T05:00:00+01:00;7;4.97;5.07;19.25;6.84;3.6;11.19;7.55;8.58;16.54;6.43;7.41;5.78;4.9;6.22;6.07;17.94;9.73;7.08;6.5;6.79;15.36;11.52;15.24;24.39;12.82;8.28;5.46;4.96;8.15;14.11;21.1;8.24;6.47;4.34;5.29;6.56;5.63;5.38;6.32;6.68;4.19;5.75;9.77;6.56
NO2;uur;µg/m³;2024-04-03T05:00:00+01:00;2024-04-03T06:00:00+01:00;8.27;7.2;7.62;9.4;9.99;4.49;12.97;11.26;14.25;32.59;9.52;5.78;9.27;4.98;6.23;6.74;23.35;12.3;7.86;6.82;8.24;18.97;14.38;20.67;28.23;17.44;13.34;5.33;7.73;15.01;20.51;30.23;12.61;7.92;8.15;8.02;8.85;6.92;4.56;8.55;5.88;9.46;7.4;21.4;9.54
NO2;uur;µg/m³;2024-04-03T06:00:00+01:00;2024-04-03T07:00:00+01:00;8.6;8.87;9.61;17.58;8.59;5.61;14.58;16.3;17.78;39.61;15.8;7.1;12.08;7.82;7.74;6.23;24.89;15.79;9.06;9.2;13.36;21.83;22.46;32.79;28.52;16.67;20.31;6.97;8.47;18.37;24.55;16.23;16.82;8.31;10.14;13.14;12.19;10;4.02;11.22;6.48;9.85;7.62;31.29;9.11
NO2;uur;µg/m³;2024-04-03T07:00:00+01:00;2024-04-03T08:00:00+01:00;8.09;8.52;7.15;16.39;7.95;7.87;8.51;20.58;20.65;32.91;15.48;10.49;12.41;7.38;9.2;6.34;30.88;23.16;12.77;14.37;21.16;25.07;21.38;36.53;31.93;22.73;27.32;7.56;9;22.97;23.68;13.53;17.82;10.84;13.74;14.45;18.98;17.78;5.11;9.07;6.13;7.32;6.16;44.48;10
NO2;uur;µg/m³;2024-04-03T08:00:00+01:00;2024-04-03T09:00:00+01:00;5.37;10.02;4.74;9.23;5.72;10.89;10.04;18.01;20.12;28.08;15.16;12.82;10.03;7.25;10.3;7.03;25.49;19.62;12.34;11.16;17.81;23.95;19.4;22.62;26.96;18.5;24.11;7.46;9.25;18.62;28.93;22.81;16.03;9.61;27.97;9.54;19;16.38;6.07;7.34;6.09;7.26;6.68;37.25;11.1
NO2;uur;µg/m³;2024-04-03T09:00:00+01:00;2024-04-03T10:00:00+01:00;4.31;8.52;2.59;8.12;5.07;8.39;13.37;12.12;15.29;29.98;15.48;13.39;7.57;8.67;10.11;7.35;18.54;18.45;9.19;12.76;16.46;18.59;13.52;17.79;22.28;16.85;21.87;8.4;9.34;20.3;27.12;25.78;16.33;9.8;24.16;9.98;16.69;15.33;7.35;7.44;6.39;6.8;6.52;22.67;8.27
NO2;uur;µg/m³;2024-04-03T10:00:00+01:00;2024-04-03T11:00:00+01:00;2.93;7.64;2.13;7.47;4.57;5.16;11.63;9.84;14.81;24.19;15.13;10.99;5.61;9.07;9.6;5.97;16.18;14.95;11.01;12.18;13.66;;13.49;23.31;;13.96;18.06;9.81;8.59;18.38;24.38;24.21;14.92;8.63;16.45;8.27;16.21;12.54;9.03;7.68;6.77;8.01;4.07;18.8;7.71
NO2;uur;µg/m³;2024-04-03T11:00:00+01:00;2024-04-03T12:00:00+01:00;3.68;4.75;2.37;7.94;4.68;4.37;17.9;8.12;13.38;19.13;16.34;10.95;4.87;6.48;7.43;5.58;20.44;16.95;9.93;11.39;11.08;;15.56;28.34;;12.97;18.35;6.68;9.78;16.62;23.78;21.92;13.26;8.93;13.71;8.3;17.66;15.31;8.1;6.63;6.52;10.71;3.32;15.71;7.08
NO2;uur;µg/m³;2024-04-03T12:00:00+01:00;2024-04-03T13:00:00+01:00;5.12;3.48;2.88;9.08;4.89;5.03;15.66;9.03;13.75;17.89;13.24;4.96;5.86;4.84;8.4;4.66;19.5;18.97;7.89;12.87;11.83;24.16;13.06;34.61;;13.36;16.34;6.22;9.44;19.57;26.31;25.79;14.39;7.52;13.39;7.9;13.28;8.86;6.14;5.05;5.27;11.11;3.75;21.55;5.88
NO2;uur;µg/m³;2024-04-03T13:00:00+01:00;2024-04-03T14:00:00+01:00;7.42;4.11;4.84;8.36;4.64;5.46;8.93;10.59;14.51;18.41;10.97;4.32;5.27;5.22;6.63;4.36;11.77;16.03;6.52;10.32;11.83;15.48;10.32;24.58;;12.83;16.73;5.27;6.98;16.67;23.36;23.66;12.98;8.98;8.71;7.05;15.6;9.02;5.64;5.74;5.03;7.17;4.65;22.37;8.42
NO2;uur;µg/m³;2024-04-03T14:00:00+01:00;2024-04-03T15:00:00+01:00;6.53;3.72;5.14;8.85;4.42;6.33;10.15;8.6;14.34;21.02;10.44;4.53;4.5;5;5.66;3.06;14.54;16.34;6.95;10.32;9.6;18;12.92;23.49;;13.82;14.49;7.74;5.4;18.21;24.09;22.68;14.28;7.59;8.4;7.19;13.98;8.92;6.2;4.99;5.68;5.04;4.75;21.19;7.52
NO2;uur;µg/m³;2024-04-03T15:00:00+01:00;2024-04-03T16:00:00+01:00;5.93;4.04;5.22;10.22;5.06;5.51;7.57;8.43;16.87;19.8;9.34;3.31;5.07;4.47;2.87;2.03;8.49;21.43;5.96;14.35;7.3;14.62;10.71;22.07;22.86;18.97;12.45;7.38;5.91;16.17;19.84;23.08;11.35;7.64;7.57;6.83;12.99;8.34;6.52;5.43;6.63;5.43;4.02;18.25;6.94
NO2;uur;µg/m³;2024-04-03T16:00:00+01:00;2024-04-03T17:00:00+01:00;5.4;4.03;5.51;12.3;5.95;4.36;2.76;10.48;17.45;12.76;8.18;2.52;5.58;4.96;3.6;2.02;8.03;9.77;4.07;7.26;5.69;13.84;7.03;36.17;21.25;18.51;8.48;7.3;5.22;15.99;16.14;14.27;10.67;6.16;7.78;9.39;15.15;9.46;5.68;5.52;7.36;7.68;5.09;17.8;9.23
NO2;uur;µg/m³;2024-04-03T17:00:00+01:00;2024-04-03T18:00:00+01:00;7.46;3.96;7.85;12.96;8.34;4.01;4.53;8.27;15.59;7.94;5.79;3.24;4.63;7.08;4.69;2.37;10.97;10.83;5.15;6.15;4.24;12.79;6.73;38.43;15.89;14.89;8.52;3.73;4.52;10.08;10.33;10.37;6.53;5.28;8;5.13;13.41;10.37;5.96;6.4;7.15;7.21;5.49;16.32;8.07
NO2;uur;µg/m³;2024-04-03T18:00:00+01:00;2024-04-03T19:00:00+01:00;6.08;3.65;4.44;7.69;4.29;3.74;3.49;6.67;11.61;7.9;6.16;3.74;2.36;4.63;5.68;2.42;14.51;10.17;4.69;5.7;4.55;14.97;8.42;22.87;17.04;18.93;6.14;4.34;6.07;9.27;11.13;10.89;6.85;6.76;8.23;4.37;13.13;9.8;6.01;4.59;1.93;8.42;5.91;15.54;8.45
NO2;uur;µg/m³;2024-04-03T19:00:00+01:00;2024-04-03T20:00:00+01:00;4.56;2.98;2.91;6.16;4.25;4.32;4.07;5.57;9.84;9.7;5.98;4.69;2.8;5.27;6.23;2.61;20.53;11.1;4.87;7.09;6.63;20.65;11.65;28.31;23.96;13.87;7.94;5.16;7.71;8.78;9.63;11.22;6.93;5.53;7.25;3.72;12.02;6.47;5.5;3.8;3.57;5.83;2.84;12.92;6.89
NO2;uur;µg/m³;2024-04-03T20:00:00+01:00;2024-04-03T21:00:00+01:00;3.68;2.72;3.33;5.16;4.05;3.54;6.18;4.95;7.16;9.14;6.51;6.21;2.16;4.35;5.36;2.61;14.33;10.7;6.48;6.64;10.12;22;11.41;15.55;25.47;15.52;10.59;5.04;8.47;8.12;9.65;11.65;6.8;5.25;5.58;3.8;12.43;6.73;4.25;4.33;4.12;4.51;3.21;13.47;5.66
NO2;uur;µg/m³;2024-04-03T21:00:00+01:00;2024-04-03T22:00:00+01:00;2.95;2.38;2.92;6.29;3.34;3.04;6.31;4.11;7.73;8.19;7.48;3.69;3.14;4.1;5.25;2.82;15.99;9.63;6.04;4.99;9.36;23.72;10.7;14.97;24.97;23.69;9.98;5.49;8.07;7.57;9.05;11.53;6.3;5.5;5.61;4.74;11.7;6.38;4.03;4.23;5.08;3.9;4.18;11.75;5.63
NO2;uur;µg/m³;2024-04-03T22:00:00+01:00;2024-04-03T23:00:00+01:00;3.4;2.15;2.03;6.28;5.7;4.53;7.26;4.07;5.28;8.26;7.75;4.03;2.99;3.43;6.42;2.6;20.84;12.5;5.26;5.42;7.52;22.56;9.77;14.98;21.88;25.12;8.49;5.82;8.1;7.64;8.06;11.09;6.25;5.15;5.21;4.48;8.31;5.08;4.58;4.62;8.07;3.5;4.95;9.33;5.71
NO2;uur;µg/m³;2024-04-03T23:00:00+01:00;2024-04-04T00:00:00+01:00;8.84;2.53;7.96;6.38;7.73;6.54;8.34;4.22;4.3;7.83;6.91;3.86;3.26;3.4;3.89;3.5;19.08;12.52;3.71;6.23;7.84;19.64;9.29;16.89;19.27;17.68;7.89;5.34;8.27;6.57;6.89;10.35;5.86;5.24;4.64;3.81;6.56;4;4.81;4.9;8.47;3.56;5.2;10.29;6.33
NO2;uur;µg/m³;2024-04-04T00:00:00+01:00;2024-04-04T01:00:00+01:00;;3.36;2.42;3.97;2.72;4.31;14.03;7.85;5.7;11.27;10.3;3.32;4.1;7.86;7.7;4.5;18.09;19.86;4.47;5.02;8.11;14.95;10.08;;15.81;17.57;7.97;5.78;10.69;6.53;9.3;10.58;6.62;6.06;4.5;4.07;4.99;3.63;5.63;5.5;7.96;4.19;5.27;8.08;6.97
NO2;uur;µg/m³;2024-04-04T01:00:00+01:00;2024-04-04T02:00:00+01:00;;3.53;1.78;4.16;2.66;4.04;15.37;5.57;5.38;13.73;8.68;5.74;4.76;4.17;7.58;4.52;13.02;26.31;6.1;4.9;8.08;12.53;13.62;19.94;14.28;20.28;7.84;4.91;7.42;6.11;10.13;9.55;6.72;5.94;3.62;5.26;4.27;3.98;5.32;5.06;7.33;3.86;6.23;7.22;6.22
NO2;uur;µg/m³;2024-04-04T02:00:00+01:00;2024-04-04T03:00:00+01:00;4.06;4.6;2.08;2.77;2.59;5.99;11.6;6.38;4.17;11.47;6.71;10.49;4.68;5.4;8.23;4.82;12.01;9.34;7.65;8.15;8.21;13.6;8.9;21.2;16.13;14.88;9.64;4.01;4.63;6.51;10.24;9.41;7.01;7.07;3.88;5.17;4.65;4.38;5.18;5.72;6.38;3.59;4.72;6.39;5.79
NO2;uur;µg/m³;2024-04-04T03:00:00+01:00;2024-04-04T04:00:00+01:00;3.8;5.04;1.66;2.16;2.29;4.33;13.12;5.82;4.78;9.39;6.11;7.66;4.83;5.11;7.73;3.27;20.34;11.07;10.14;6.99;6.46;14.82;11.47;16.33;15.52;10.01;6.7;3.17;5.53;8.46;12.08;12.37;9.15;8.32;4.06;4.42;4.7;4.62;5.2;5.21;6.79;3.56;5.56;6.01;5.67
NO2;uur;µg/m³;2024-04-04T04:00:00+01:00;2024-04-04T05:00:00+01:00;2.98;4.84;1.4;2.27;1.67;5.04;12.04;6.39;6.04;12.5;7.69;8.8;4.87;4.84;6.26;2.51;22.78;12.7;7.06;6.95;9.06;19.17;12.94;19.01;25.59;10.75;10.54;4.06;6.82;8.56;12.16;11.89;8.97;8.37;5.28;6.32;6.97;6.24;4.32;4.68;4.74;4.18;5.56;6.3;5.3
NO2;uur;µg/m³;2024-04-04T05:00:00+01:00;2024-04-04T06:00:00+01:00;2.78;5.87;1.61;3.94;2.2;3.51;11.89;6.92;12.71;15.86;7.03;8.58;6.08;6.01;4.41;3.07;28.14;12.58;5.63;7.73;12.86;26.54;18.82;23.28;38.34;24.47;15.32;4.48;8.84;15.65;23.84;12.34;15.19;7.24;7.17;7.08;9.87;7.53;4.35;5.75;3.43;3.98;4.98;12.04;6.6
NO2;uur;µg/m³;2024-04-04T06:00:00+01:00;2024-04-04T07:00:00+01:00;3.48;5.45;2.88;6.78;3.48;4.49;9.99;8.62;21.84;16.31;10.49;3.91;7.93;9.56;5.76;4.26;29.85;30.43;7.61;16.54;19.61;25.9;20.08;34.75;32.24;19.64;22.31;5.95;8.47;21.52;30.06;23.74;17.73;10.31;8.89;9.17;14.04;9.6;5.69;7.65;4.87;5.05;5.63;17.45;8.33
NO2;uur;µg/m³;2024-04-04T07:00:00+01:00;2024-04-04T08:00:00+01:00;6.07;5.78;3.77;11.36;6.86;4.66;11.11;12.23;24.65;19.36;15.69;4.3;6.88;7.69;6.81;5.06;22.94;22.93;9.63;10.22;14.76;26.07;21.43;32.02;35.63;16.12;25.81;8.98;10.04;27.24;35.48;26.43;21.21;9.92;7.9;7.9;15.62;11.22;6.47;8.28;5.72;5.27;4.85;19.48;11.04
NO2;uur;µg/m³;2024-04-04T08:00:00+01:00;2024-04-04T09:00:00+01:00;7.68;4.26;5.87;12.71;5.22;5.12;16.62;12.44;20.12;22.55;17.6;5.49;7.46;5.67;7.34;5.56;16.84;27.69;8.57;10.22;5.93;16.3;15.5;25.18;23.48;15.97;12.6;8.66;14.67;19.86;19.06;24.3;13;8.42;6.91;7.77;13.23;8.71;6.24;7.57;6.54;7.83;4.32;16.72;8
NO2;uur;µg/m³;2024-04-04T09:00:00+01:00;2024-04-04T10:00:00+01:00;8.82;4.48;7.56;12.63;7.67;4.98;9.72;13.21;17.35;18.7;14.95;5.37;7.21;5.53;4.17;3.26;;20.01;6.01;11.94;4.89;15.2;10.02;18.28;21.09;29.93;10.01;7.93;9.99;13.33;17.58;15.76;10.94;8.09;6.06;8.04;12.83;8.01;7;8.07;9.04;8.57;5.23;22.11;9.93
NO2;uur;µg/m³;2024-04-04T10:00:00+01:00;2024-04-04T11:00:00+01:00;7.15;3.96;5.45;9.51;4.49;4.45;3.06;9.37;12.41;12.76;9.16;3.31;5.87;5.45;3.5;2.27;;11.42;4.22;6.27;3.91;13.42;7.53;14.57;16.42;19.93;7.22;4.35;6.35;10.22;9.96;13.45;6.71;6.01;8.12;8.61;13.08;8.19;7.63;8.08;7.77;5.73;7.63;24.65;9.55
NO2;uur;µg/m³;2024-04-04T11:00:00+01:00;2024-04-04T12:00:00+01:00;5.64;3.56;4;10;4.91;3.98;2.97;6.68;10.34;9.56;6.51;2.6;5.04;4.11;3.65;2.22;;8.76;3.67;6.25;5.81;13.23;8.32;12.37;16.69;7.75;9.87;2.41;3.83;6.33;7.54;8.82;5.1;4.03;7.79;4.52;13.89;7.31;5.79;5.7;4.37;4.65;8.07;23.22;9.32
NO2;uur;µg/m³;2024-04-04T12:00:00+01:00;2024-04-04T13:00:00+01:00;6.61;3.23;4.65;11.22;5.06;2.8;4.77;5.19;11.25;9;5.58;2.9;4.15;3.46;1.69;1.86;;11.78;2.91;4.88;6.77;13.51;7.85;12.7;15.07;4.63;9.04;1.57;3.79;6.25;6.44;9.15;5.08;3.32;4.68;2.65;11.99;7.83;4.04;4.41;3.09;3.85;4.87;16.28;6.75
NO2;uur;µg/m³;2024-04-04T13:00:00+01:00;2024-04-04T14:00:00+01:00;5.01;3.41;5.37;10.63;5.65;2.08;5.53;8.63;14.57;10.97;6.32;2.46;4.85;2.86;1.74;1.74;;12.16;1.98;3.74;7.52;11.86;8.97;12.97;14.37;5.14;11.41;1.29;4.64;6.95;8.76;9.45;4.35;3.66;3.37;2;10.68;5.27;3.48;4.45;3.3;3.32;4.44;10.61;4.07
NO2;uur;µg/m³;2024-04-04T14:00:00+01:00;2024-04-04T15:00:00+01:00;5.63;4.11;4.4;8.83;4.56;2.24;3.97;10.27;15.09;12.27;7.85;2.13;3.59;2.29;2.64;1.57;6.82;14.19;3.62;3.88;7.12;11.76;8.37;16.09;14.8;4.93;12.32;1.28;4.27;8.57;10.37;11.81;5.07;3.05;2.69;4.35;18.07;7.69;3.31;4.75;2.14;2.97;3.94;10.68;4.55
NO2;uur;µg/m³;2024-04-04T15:00:00+01:00;2024-04-04T16:00:00+01:00;5.94;3.98;3.06;9.43;5;3.02;4.27;8.89;12.73;19.37;10.61;2.19;3.41;3.37;1.81;1.88;7.51;11;4.18;5.75;10.18;11.48;10.5;11.47;14.82;9.18;18.12;2.46;5.15;9.27;11.04;10.26;6.55;5.1;3.96;2.9;17.16;7.62;3.65;4.04;2.56;3.06;4.11;6.64;4.59
NO2;uur;µg/m³;2024-04-04T16:00:00+01:00;2024-04-04T17:00:00+01:00;5.86;3.99;3.72;9.31;4.6;3.13;5.57;10.06;16.31;14.21;6.87;1.86;3.96;4.4;2.94;1.89;9.87;14.58;3.37;4.74;8.53;17.59;13.13;13.47;18.1;7.65;14.61;3.27;6.37;9.25;10.27;10.57;5.86;5.24;4.38;6.04;10.83;5.82;4.17;5;4.04;3.35;2.87;7.2;6.86
NO2;uur;µg/m³;2024-04-04T17:00:00+01:00;2024-04-04T18:00:00+01:00;4.42;4.7;3.06;6.68;3.1;3.06;12.54;14.8;13.86;12.77;6.71;3.03;3.32;3.93;3.62;2.06;8.65;14.65;2.84;6.52;10.78;19.02;13.13;15.82;22.69;4.82;19.73;4.77;7.41;11.05;12.66;13.69;6.62;5.49;3.98;4.6;11.82;7.09;4.48;4.96;3.99;3.63;3.27;8.74;6.93
NO2;uur;µg/m³;2024-04-04T18:00:00+01:00;2024-04-04T19:00:00+01:00;4.33;5.57;3.08;7.49;5.08;2.81;4.89;9.62;13.83;11.01;10.38;4.78;3.28;4.1;3.55;2.21;15.94;13.22;3.43;4.22;6.99;26.56;16.61;19.76;29.68;11.63;14.52;5.39;8.8;13.38;12.76;17.89;11.91;4.99;6.12;4.75;11.01;5.79;4.77;7.4;2.75;4.3;3.24;10.05;6.91
NO2;uur;µg/m³;2024-04-04T19:00:00+01:00;2024-04-04T20:00:00+01:00;5.1;4.24;7.02;14.13;6.03;6.21;5.94;7.49;12.55;8.28;7.79;3.6;4.11;3.43;4.84;2.13;23.24;12.29;4.88;8.81;9.68;22.86;14.52;15.47;25.67;41.31;13.72;4.88;7.51;10.91;9.5;15.12;8.79;5.29;5.9;3.2;15.9;8.62;6.42;8.99;5.03;5.16;3.81;13.58;5.32
NO2;uur;µg/m³;2024-04-04T20:00:00+01:00;2024-04-04T21:00:00+01:00;5.97;3.97;7.38;16;6.23;6.52;7.19;7.43;12.1;9.01;6.62;5.37;5.79;5.39;6.21;2.91;19.87;14.06;4.71;6.28;10.21;17.06;10.39;16.3;20.28;33.94;11.2;6.67;7.31;7.5;9.05;13;5.67;9.01;5.22;3.28;13.56;7.34;6.95;7.6;8.68;5.87;4.1;14.14;5.73
NO2;uur;µg/m³;2024-04-04T21:00:00+01:00;2024-04-04T22:00:00+01:00;8.57;3.9;9.4;19.65;14.31;5.61;8.28;12.76;18.46;13.72;11.96;3.74;6.88;8.45;4.48;3.91;16.34;21.13;3.82;7.22;11.23;16.05;10.38;20.88;17.89;15.07;10.11;6.38;8.71;11.99;14.91;14.96;8.78;6.52;5.66;4.84;11.12;7.02;4.07;6.52;9.03;6.67;5.07;14.8;4.97
NO2;uur;µg/m³;2024-04-04T22:00:00+01:00;2024-04-04T23:00:00+01:00;9.38;5.34;5.73;7.94;7.28;5.3;9.75;12.47;16.58;14.49;11.94;3.89;7.11;10.92;6.95;3.93;17.53;18.5;4.91;5.64;9.21;14.39;10.26;15.05;17.87;12.59;8.68;4.18;9.06;9.68;14.7;20.95;7.63;7.04;5.91;5;11.4;8.12;5.36;6.5;7.79;5.56;4.73;16.28;6.46
NO2;uur;µg/m³;2024-04-04T23:00:00+01:00;2024-04-05T00:00:00+01:00;7.09;5.23;3.82;5.24;4.52;6.91;11.18;9.74;16.11;18.82;13.52;5.57;9.27;6.33;7.56;3.78;16.37;20.26;7.75;5.03;7.85;12.43;9.12;16.7;15.73;13.28;9.21;4.56;8.75;8.44;10.96;13.01;7.94;6.38;5.17;5.56;9.55;8.02;5.32;4.97;7.87;4.82;4.28;12.15;7.71
NO2;uur;µg/m³;2024-04-05T00:00:00+01:00;2024-04-05T01:00:00+01:00;;4.42;3.15;4.12;4.69;6.13;12.13;10.33;6.67;11.06;10.65;6.97;4.53;6.65;5.77;4.01;12.99;23.93;8.56;6.9;6.64;10.42;7.23;11.97;9.8;11.79;5.8;5.46;8.95;7.99;9.58;8.87;7.28;7.03;4.91;;9.01;6.74;5.51;5.28;7.29;3.55;7.02;8.06;6.7
NO2;uur;µg/m³;2024-04-05T01:00:00+01:00;2024-04-05T02:00:00+01:00;;4.53;2.68;2.46;3.52;5.49;14.93;8.09;8.32;10.7;10.26;8.08;5.06;7.37;7.47;9.33;7.09;13.7;9.6;8.76;8.23;7.9;7.54;16.8;10.05;12.86;6.09;3.97;6.47;8.31;11.91;6.92;8.26;7.15;4.68;7.07;7.62;6.29;5.07;6.34;6.3;3.55;6.23;6.2;4.75
NO2;uur;µg/m³;2024-04-05T02:00:00+01:00;2024-04-05T03:00:00+01:00;7.27;5.74;2.11;2.03;2.71;4.27;22.88;7.06;6.7;8.47;6.34;12.68;5.6;5.09;16.4;4.03;15.74;10.95;11.63;9.14;5.72;13.59;10.05;23.37;13.9;11.24;5.45;4.12;5.43;6.89;10.56;7.31;6.95;8.9;5.07;7.25;6.9;5.55;5.72;5.12;5.37;3.68;5.1;5.42;4.76
NO2;uur;µg/m³;2024-04-05T03:00:00+01:00;2024-04-05T04:00:00+01:00;6;8.17;2.08;2.53;2.46;4.46;16.71;6.33;6.76;7.65;7.71;13.38;5.78;8.55;10.25;2.68;21.81;14.84;12.89;8.75;7.44;14.7;14.86;13.65;16.33;12.68;6.55;4.7;8.55;8.9;14.27;16.52;9.34;9.61;5.59;7.02;8.05;5.97;5.25;5.32;3.89;3.9;5.31;5.5;5.12
NO2;uur;µg/m³;2024-04-05T04:00:00+01:00;2024-04-05T05:00:00+01:00;3.62;7.07;1.79;2.76;2.83;6.59;13.27;6.19;8.54;16.4;8.55;12.24;6.26;9.16;5.29;5.03;19.95;13.41;9.18;9.36;11.76;16.43;14.1;15.51;23.28;11.31;12.31;5.24;10.67;9.94;14.51;23.22;9.68;8.47;6.91;5.43;9.82;8.63;5.07;6.9;4.19;4.41;3.9;6.66;4.61
NO2;uur;µg/m³;2024-04-05T05:00:00+01:00;2024-04-05T06:00:00+01:00;4.1;6.71;2.91;6.49;3.2;7.26;15.88;10.54;12.23;28.43;9.81;9.98;6.47;6.96;6.3;6.66;27.44;15.54;9.63;11.72;12.47;24.29;19.55;26.19;37.22;23.07;16.67;7.27;12.03;13.38;23.5;15.95;12.92;12.06;8.95;9.73;11.7;9.67;5.5;5.79;5.25;4.63;4.19;10.9;5.02
NO2;uur;µg/m³;2024-04-05T06:00:00+01:00;2024-04-05T07:00:00+01:00;4.39;6.49;6.09;12.58;6.66;5.98;14.72;14.26;15.55;32.79;12.07;7.96;9.3;6.32;8.63;8.3;26.92;19.78;10.9;10.16;16.5;24.91;24.11;33.76;30.64;23.78;24.67;7.56;11.36;20.24;25.9;14.51;17.36;11.24;9.07;11.49;10.93;9.7;5.71;7.61;7.07;5.48;4.17;16.78;7.15
NO2;uur;µg/m³;2024-04-05T07:00:00+01:00;2024-04-05T08:00:00+01:00;9.22;9.5;4.38;18.3;12.89;4.81;11.97;15.68;17.24;28.23;15.52;6.97;9;7.44;11.8;26.88;32.32;24.31;8.84;11.39;21.09;33.61;31.94;29.63;49.92;20.8;22.79;8.17;9.67;20.68;21.51;14.69;15.82;11.99;9.99;11.11;10.04;9.54;6.27;8.21;6.49;10.47;4.78;20.08;11.05
