Export;EXP-2024-001 (2024-02-21T15:02:22+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-01-09T12:00:00+01:00;2024-01-09T13:00:00+01:00;20.62;7.65;19.2;21.78;23.31;11.25;10.69;12.59;15.63;17.99;12.72;10.44;10.29;9.93;9.7;18.98;11.32;19.02;9.15;10.1;10.59;20.58;8.89;18.53;26.27;4.06;21.83;6.64;6.05;9.48;14.3;6.52;10.67;9.14;9.93;8.53;23.15;12.57;6.37;7.08;6.23;7.73;6.4;12.79;
NO2;uur;µg/m³;2024-01-09T13:00:00+01:00;2024-01-09T14:00:00+01:00;21.74;6.99;19.8;24.12;18.38;9.92;11.92;13.33;16.64;17.9;12.95;10.41;10.58;9.54;9.71;12.17;11.79;17.79;8.72;11.04;10.99;17.78;8.01;15.55;29.47;4.71;15.66;6.18;6.14;8.36;13.92;7.11;10.63;9.26;9.38;10.4;20.82;13.12;5.93;6.39;6.34;7.62;9.23;22.01;
NO2;uur;µg/m³;2024-01-09T14:00:00+01:00;2024-01-09T15:00:00+01:00;22.29;8.32;21.6;25.16;19.34;10.35;12.83;13.8;17.56;18.33;14.23;11.62;11.5;10.54;9.77;13.71;14.45;22.33;9.11;11.29;13.4;20.46;9.21;20.74;30.13;5.17;21.84;6.32;6.98;9.2;16.19;8.45;11.46;9.38;9.57;11.3;22.47;12.99;6.53;7.31;5.94;7.41;12.2;25.02;
NO2;uur;µg/m³;2024-01-09T15:00:00+01:00;2024-01-09T16:00:00+01:00;25.81;10.61;22.6;27.72;20.29;12.76;12.93;17.11;22.17;20.34;13.31;13.73;13.44;12.34;9.7;15.05;15.71;24.48;11.04;12.04;15.75;23.64;11.11;24.28;34.23;4.69;14.4;6.88;8.56;10.21;16.19;10.23;12.92;11.14;11.11;9.51;19.21;15.17;7.67;7.72;5.78;8.2;9.65;29.98;
NO2;uur;µg/m³;2024-01-09T16:00:00+01:00;2024-01-09T17:00:00+01:00;29.22;13.21;29.7;37.43;22.66;14.53;14.12;19.01;26.01;21.64;15.26;15.64;16.77;14.77;11.22;16.72;18.72;25.54;13.24;16.89;17.11;28.97;14.12;23.46;38.16;5.31;15.62;9.58;9.99;11.4;16.9;12.06;13.63;13.69;11.58;11.73;21.85;17.63;9.76;10.08;8.35;11.31;11.43;41.03;
NO2;uur;µg/m³;2024-01-09T17:00:00+01:00;2024-01-09T18:00:00+01:00;27.67;13.55;29.53;38.18;25.42;15.37;14.56;22.07;26.35;20.89;16.4;15.64;17.29;17.43;13.13;16.45;19.66;28.89;16.2;19.65;17.07;29.81;14.29;23.57;39.58;5.64;18.62;8.99;12.22;13.46;18.41;15.06;15.62;17.6;11.68;13.49;21.4;19.63;9.89;11.26;10.39;10.98;10.87;33.25;
NO2;uur;µg/m³;2024-01-09T18:00:00+01:00;2024-01-09T19:00:00+01:00;28.34;13.93;25.32;30.8;23.3;13.63;13.51;22.61;22.94;24.51;16.86;15.73;16.57;17.37;13.95;17.01;17.96;25.83;15.59;17.96;15.3;24.88;15.05;26.74;32.2;6.9;19.87;8.54;12.56;14;17.48;14.22;15.73;17.56;11.4;12.38;18.73;18.27;8.95;9.97;12.67;13.13;9.59;25.76;
NO2;uur;µg/m³;2024-01-09T19:00:00+01:00;2024-01-09T20:00:00+01:00;29.05;13.98;22.86;33.85;21.96;12.61;13.11;17.81;19.69;19;16.52;15;16.14;14.48;12.36;16.96;16.72;18.24;17.18;13.61;14.15;23.35;13.84;25.81;27.85;7.81;19.14;10.43;11.79;13.86;15.64;14;15.34;12.67;11.27;12.16;17.63;17.47;8.09;11.27;14.78;13.89;10.31;21.62;
NO2;uur;µg/m³;2024-01-09T20:00:00+01:00;2024-01-09T21:00:00+01:00;31.23;14.4;22.45;33.26;24.54;12.57;12.26;18.39;19.71;18.62;16.84;17.05;16.99;13.06;11.89;21.6;15.37;15.99;14.11;15.46;10.46;22.24;12.97;25.17;23.74;8.56;17.57;8.62;10.71;13.01;15.94;12.78;14.11;11.69;10.07;11.6;17;16.01;8.08;11.78;12.62;14.57;8.59;21.95;
NO2;uur;µg/m³;2024-01-09T21:00:00+01:00;2024-01-09T22:00:00+01:00;31.5;13.3;22.58;40.47;24.32;11.75;11.99;19.03;20.04;17.18;15.37;16.08;16.11;12.04;9.95;18.61;12.94;14.88;14.16;14.67;14.06;16.85;11.44;19.19;18.86;8.37;15.39;9.21;10;11.61;14.73;10.16;13.72;9.49;9.64;10.81;15.07;14.81;8.97;11.54;12.01;18.55;7.51;30.73;
NO2;uur;µg/m³;2024-01-09T22:00:00+01:00;2024-01-09T23:00:00+01:00;32.04;11.83;23.16;45.46;25.25;10.57;11.89;16.02;19.62;17.08;13.6;14.22;14.91;11.19;10.07;19.64;11.91;12.31;12.44;12.3;16.42;16.38;10.55;17.95;17.09;8.02;14.98;9.71;8.7;9.86;13.73;9.75;11.53;9.01;9.84;9.38;14.16;13.6;11.34;11.45;10.99;21.12;8;30.34;
NO2;uur;µg/m³;2024-01-09T23:00:00+01:00;2024-01-10T00:00:00+01:00;33.28;10.42;24.68;37.36;22.99;10.63;10.94;14.41;17.27;21.92;12.88;13.06;14.83;10.92;9.18;16.78;11.42;10.99;12.32;12.56;15.98;14.14;10.21;14.51;18.19;6.98;14.21;8.59;8.68;8.94;12.18;10.52;10.23;8.89;10.74;9.33;14.13;12.41;10.97;12.61;10.26;20.52;8.87;24.01;
NO2;uur;µg/m³;2024-01-10T00:00:00+01:00;2024-01-10T01:00:00+01:00;35.12;11.16;23.91;27.85;23.7;10.34;9.52;14.03;16.56;20.36;12.2;11.8;14.51;10.79;8.51;17.82;10.91;10.39;10.53;12.63;14;13.67;10.14;12.41;14.42;6.28;11.6;8.8;;9.72;10.36;10.17;9.9;8.42;10.63;8.92;11.42;10.34;9.67;12.98;8.88;17.48;10.92;17.92;
NO2;uur;µg/m³;2024-01-10T01:00:00+01:00;2024-01-10T02:00:00+01:00;31.28;12.01;25.22;26.57;24.14;10.53;9.79;13.2;18.98;18.55;10.39;14.2;14.46;10.74;8.65;13.49;10.66;10.19;9.45;11.76;14;12.01;9.94;11.96;13.86;5.9;11.96;9.07;8.93;9.85;11.27;8.91;10.19;8.46;10.72;9.24;10.62;10.19;9.45;12.93;7.94;14.97;14.79;16.9;
NO2;uur;µg/m³;2024-01-10T02:00:00+01:00;2024-01-10T03:00:00+01:00;24.68;11.44;24.08;27.3;23.59;9;10.92;14.13;23.16;14.7;11.35;12.28;13.62;11.49;8.3;13.06;9.98;10.35;9.41;10.91;15.04;10.63;9.48;14.71;13.47;5.33;12.72;9.09;8.47;9.98;11.3;8.2;10.19;8.48;10.09;8.98;9.88;10.09;8.53;12.22;7.8;13.95;15.83;16.75;
NO2;uur;µg/m³;2024-01-10T03:00:00+01:00;2024-01-10T04:00:00+01:00;27.74;11.79;21.26;27.44;24.01;10.43;9.85;13.86;25.89;14.23;11.48;16.14;13.51;11.89;8.44;16.38;11.1;10.21;10.19;11.28;14.02;11.98;8.86;17.43;13.29;5.22;14.47;9;8.63;9.89;10.75;8.04;9.98;8.23;10.39;8.77;10.17;10.05;8.62;11.44;9.07;13.24;14.15;16.89;
NO2;uur;µg/m³;2024-01-10T04:00:00+01:00;2024-01-10T05:00:00+01:00;30.07;13.99;20.08;29.78;25.78;8.76;9.42;12.65;25.27;15.73;12.11;13.01;13.51;12.39;8.91;15.9;12.79;10.07;9.01;11.93;12.11;14.24;9.4;18.59;16.27;6.18;13.91;8.83;8.28;10.24;11.99;8.14;10.43;8.56;10.19;8.38;10.64;10.17;8.07;10.75;9.45;14.75;10.69;18.67;
NO2;uur;µg/m³;2024-01-10T05:00:00+01:00;2024-01-10T06:00:00+01:00;26.52;14.05;20.01;35.06;27.07;9.4;9.75;14.18;19.32;20.78;12.79;11.87;13.95;12.6;9.26;21.54;14.77;11.26;9.27;14.36;17.82;18.22;10.31;25.51;26.78;6.36;15.34;9.17;8.19;10.53;13.43;8.23;10.87;9.1;10.56;9.26;12.37;11.77;9.08;9.73;8.84;14.5;11.05;20.93;
NO2;uur;µg/m³;2024-01-10T06:00:00+01:00;2024-01-10T07:00:00+01:00;29.67;13.84;23.22;39.45;26.56;13.84;10.8;17.4;22.7;30.79;16.8;17.6;17.54;14.61;10.09;17.84;17.19;18.41;13.71;17.37;19.63;25.12;12.48;35.26;39.79;5.58;16.51;8.94;9.64;12.49;16.49;9.56;12.64;11.91;12.24;10.55;14.04;15.3;10.09;10.38;10.15;14.91;11;24.44;
NO2;uur;µg/m³;2024-01-10T07:00:00+01:00;2024-01-10T08:00:00+01:00;32.02;15.54;34.28;41.31;31.16;18.48;12.74;22.43;27.33;39.12;22.02;26.83;22.73;17.87;10.76;21.51;21.59;21.97;17.81;22.3;22.14;30.83;15.89;42.05;38.55;5.27;22.75;8.84;11.18;17.7;23.46;11.97;19.73;17.31;15.64;16.27;18.94;19.23;11.72;12.67;11.96;17.31;12.2;35.21;
NO2;uur;µg/m³;2024-01-10T08:00:00+01:00;2024-01-10T09:00:00+01:00;33.77;19.41;37.13;43.66;36.67;19.89;21.44;26.15;31.21;41.98;26.85;28.17;27.17;19.48;13.69;19.11;22.77;26.38;22.69;25.47;21;31.62;22.4;49.51;39.67;6.91;28.3;10.54;13.71;23.59;29.15;16.18;26.16;23.44;19.37;19.88;25.05;26.48;12.63;13.39;11.71;18.61;13.41;39.32;
NO2;uur;µg/m³;2024-01-10T09:00:00+01:00;2024-01-10T10:00:00+01:00;29;19.31;34.8;40.47;36.35;17.83;25;22.91;31;34.97;22.45;23.81;26.45;20.49;15.19;19.63;21.43;26.87;24.01;25.78;19.31;32.8;21.24;45.66;39.12;6.66;30.88;10.19;15.28;24.65;33.91;14.45;28.02;23.3;20.2;20.42;25.67;26.88;14.46;15.13;12.24;20.02;14.09;37.8;
NO2;uur;µg/m³;2024-01-10T10:00:00+01:00;2024-01-10T11:00:00+01:00;26.11;16.19;30.91;39.24;34.39;17.51;20.19;21.73;24.79;25.83;20.55;18.23;24.38;17.94;15.26;20.17;19.68;23.72;19.29;18.88;14.45;28.8;16.84;32.47;36.01;7.51;27.17;10.71;12.35;18.73;30.8;12.33;20.87;18.1;20.66;19.58;22.04;21.33;13.15;13.08;11.3;16.65;13.05;33.91;
NO2;uur;µg/m³;2024-01-10T11:00:00+01:00;2024-01-10T12:00:00+01:00;28.11;18.6;32.33;36.94;32.08;16.58;18.38;24.67;26.88;24.94;19.39;17.97;23.5;17.48;16.41;19.76;17.44;25.55;16.16;20.56;14.56;25.77;14.36;25.15;36.16;7.63;21.07;10.98;11.51;17.33;25.48;12.06;19.37;16.17;20.54;16;30.82;;12.7;12.49;11.43;15.51;11.13;23.72;
NO2;uur;µg/m³;2024-01-10T12:00:00+01:00;2024-01-10T13:00:00+01:00;29.93;19.07;27.57;30.95;25.83;17.09;18.56;28.79;29.19;25.48;18.44;16.32;24.56;18.63;17.87;22.97;17.78;25.48;20.73;22.35;16.03;25.07;15.05;20.33;32.2;7.67;19.34;10.5;12.23;16.26;20.84;11.98;17.13;16.29;19.31;14.82;30.73;20.96;12.39;12.97;9.56;14.19;9.66;16.14;
NO2;uur;µg/m³;2024-01-10T13:00:00+01:00;2024-01-10T14:00:00+01:00;24.83;20.44;22.8;26.52;23.03;17.24;18.76;28.07;29.06;22.83;17.87;19.86;26.52;19.3;16.91;23.93;17.1;31.15;18.79;22.33;17.98;25.83;14.84;23.58;41.7;7.11;18.3;10.39;12.43;15.82;22.76;12.71;16.48;15.15;19.69;15.97;29.35;22.72;11.83;12.28;8.33;14.62;9.99;17.61;
NO2;uur;µg/m³;2024-01-10T14:00:00+01:00;2024-01-10T15:00:00+01:00;26.37;21.5;22.42;30.02;24.36;19.72;21.06;27.52;32.48;23.78;21.3;23.73;30.2;21.12;18.69;23.97;18.46;28.3;17.84;20.84;19.51;28.49;15.41;26.51;41.42;7.12;19.4;10.63;13.74;17.23;26.06;14.6;18.38;16.05;21.32;16.92;30.97;22.67;12.95;13.27;9.19;14.35;11.65;25.44;
NO2;uur;µg/m³;2024-01-10T15:00:00+01:00;2024-01-10T16:00:00+01:00;36.29;24.37;27.48;32.77;27.21;21.52;23.99;33.79;38.5;31.59;24.79;24.52;33.8;23.6;19.34;25.13;20.73;30.33;18.49;25.43;24.22;31.56;17.82;33.08;45.92;8.37;22.63;12.74;16.15;19.08;25.88;17.36;21.28;17.87;21.96;20.38;39.1;26.19;13.85;15.7;11.75;16.04;15.21;31.98;13.54
NO2;uur;µg/m³;2024-01-10T16:00:00+01:00;2024-01-10T17:00:00+01:00;40.79;27.09;31.41;36.38;28.45;24.59;26.02;41.35;47.05;39.53;31.07;27.28;43.23;27.87;21.34;31.53;26.12;32.19;23.53;34.25;27.89;33.89;21.98;43.06;48.68;10.67;27.29;13.29;20.42;22.38;31.36;22.67;25.32;23.36;24.12;27.34;44.84;32.78;15.62;19.34;16.97;18.23;11.38;37.06;15.87
NO2;uur;µg/m³;2024-01-10T17:00:00+01:00;2024-01-10T18:00:00+01:00;45.39;29.49;32.44;42.66;30.8;30.63;26.31;46.46;52.85;47.82;39;27.59;52.88;33.18;25.47;36.72;26.16;37.3;29.06;42.53;23.79;37.64;26.48;50.96;48.32;13.44;36.46;14.34;25.5;26.09;40.78;30.91;30.47;33.12;25.47;35.3;49.52;40.55;15.42;18.61;19.87;18.46;9.39;29.29;13.31
NO2;uur;µg/m³;2024-01-10T18:00:00+01:00;2024-01-10T19:00:00+01:00;53.06;21.73;38.91;47.81;36.81;33.75;25.92;46.55;53.11;48.05;42.61;26.57;54.06;34.09;25.57;42.03;27.86;36.04;31.23;36.24;26.81;36.7;29.37;54.07;48.08;14.7;40.46;15.1;31.79;27.72;41.57;29.85;31.66;37.99;25.38;34.59;48.06;36.41;14.73;19.85;19.11;19.95;8.18;33.99;12.67
NO2;uur;µg/m³;2024-01-10T19:00:00+01:00;2024-01-10T20:00:00+01:00;54.6;27.07;40.2;48.24;39.16;37.73;24.7;39.38;41.96;48.93;39.86;26.09;47.51;33.69;24.42;39.44;25.97;33.37;31.15;35.88;30.31;38.21;30.88;55.7;46.74;15.6;41.28;15.25;28.11;31.56;36.2;23.58;34.03;30.05;26.8;32.1;40.05;40.67;13.89;18.59;19.17;20.38;11.88;32.24;16.69
NO2;uur;µg/m³;2024-01-10T20:00:00+01:00;2024-01-10T21:00:00+01:00;53.6;26.64;43.13;46.64;39.34;31.37;24.41;42.28;36.85;51.44;40.73;27.83;40.23;32.95;28.67;37.07;31.14;30.93;28.91;34.15;27.79;36.4;31.01;54.46;42.86;15.72;41.72;16.89;24.31;31.85;35.59;26.03;35.23;27.68;28.65;29.12;35.21;32.08;16.4;19.2;18.01;19.63;17.49;35.27;17.75
NO2;uur;µg/m³;2024-01-10T21:00:00+01:00;2024-01-10T22:00:00+01:00;50.31;29.77;40.88;49.79;41.47;28.79;25.04;47.01;42.81;50.38;39.9;32.47;39.66;33.68;28.42;41.61;28.32;29.78;31.58;34.81;25.59;34.46;30.05;60.18;37.91;14.87;41.67;17.43;22.58;30.61;34.2;24.03;32.62;24.06;28.45;26.38;34.03;31.36;16.94;19.54;17.84;19.69;15.51;36.42;17.78
NO2;uur;µg/m³;2024-01-10T22:00:00+01:00;2024-01-10T23:00:00+01:00;46.74;33.35;31.63;47.6;37.32;28.14;25.1;40.52;45.04;48;34.86;31.64;46.92;35.66;26.1;43.85;25.49;29.78;31.85;33.97;22.83;27.88;26.87;58.89;33.61;14.46;33.16;17.99;20.39;23.95;30.11;21.27;25.56;22.15;29.76;23.2;33.43;30.75;17.61;17.33;17.94;21.23;12.39;28.97;16.84
NO2;uur;µg/m³;2024-01-10T23:00:00+01:00;2024-01-11T00:00:00+01:00;50.39;33.25;27.34;44.24;34.87;26.55;33.05;36.1;41.37;44.61;31.21;36.3;41.72;35.63;26.09;42;25.88;31.79;26.38;29.49;29.69;31.54;25.99;53.09;36.03;14.24;44.54;17.35;18.72;21.93;25.16;16.94;23.21;21.87;28.79;23.13;30.34;27.53;20.72;17.89;15.98;22.64;12.77;20.12;15.1
NO2;uur;µg/m³;2024-01-11T00:00:00+01:00;2024-01-11T01:00:00+01:00;51.05;29.56;24.21;40.96;30.63;29.52;33.55;31.63;35;43.23;41.11;36.88;33.88;29.55;21.7;38.46;23.38;24.9;24.48;27.59;22.04;26.97;25.38;41.39;29.9;12.92;41.34;14.53;16.79;21.36;23.38;21.04;22.27;20.1;29.42;;29.26;27.64;19.99;17.88;13.89;19.13;12.71;20.3;17.28
NO2;uur;µg/m³;2024-01-11T01:00:00+01:00;2024-01-11T02:00:00+01:00;46.69;31.8;32.2;37.82;27.57;27.94;32.46;31.79;34.92;42.05;34.6;34.59;33.37;30.05;20.78;36.34;23.12;25.85;23.84;24.25;29;25.38;20.77;40.31;27.36;12.64;32.03;12.87;17.47;20.29;21.6;19.8;20.87;18.68;24.87;16.11;27.24;27.35;21.04;17.67;14.41;18.16;12.72;22.79;15.79
NO2;uur;µg/m³;2024-01-11T02:00:00+01:00;2024-01-11T03:00:00+01:00;43.94;26.94;30.4;41.24;28.66;23.35;32.68;29.66;33.3;34.65;30.81;31.3;34.55;32.94;20.76;35.79;24.51;23.56;22.04;25.5;28.19;25.73;24.61;30.72;27.43;11.41;21.17;12.14;17.45;20.88;21.32;17.59;20.12;18.45;21.29;15.23;27.01;26.06;21.81;16.5;13.76;16.93;10.74;23.46;15.2
NO2;uur;µg/m³;2024-01-11T03:00:00+01:00;2024-01-11T04:00:00+01:00;37.77;26.52;28.1;37.41;29.3;25.41;30.79;30.18;30.88;34.43;27.5;27.25;34.37;34.85;19.19;32.41;27.08;22.5;21.45;30.25;23.71;28.8;25.27;33.29;29.38;10.29;22.15;12.61;17.74;20.07;20.83;16.28;19.67;16.26;22.42;16.94;24.67;25.62;21.92;16.36;14.01;16.11;10.98;27.2;16.39
NO2;uur;µg/m³;2024-01-11T04:00:00+01:00;2024-01-11T05:00:00+01:00;36.61;27.15;29.49;32.99;28.5;26.69;26.93;32.7;30.87;29.67;25.1;23.79;34.01;28.16;29.42;37.15;28.83;21.9;20.03;29.11;20.18;27.72;27.57;39.54;33.51;8.91;21.91;12.52;16.18;19.87;21.25;20.42;20.55;16.98;21.81;15.23;23.06;24.27;22.17;15.38;13.21;14.51;8.59;36.83;17.63
NO2;uur;µg/m³;2024-01-11T05:00:00+01:00;2024-01-11T06:00:00+01:00;35.19;27.03;36.46;40.5;32.85;25.03;24.66;32.99;31.63;26.91;25.37;26.97;36.45;29.37;43.55;37.11;31.62;22.88;23.28;32.65;16.04;29.04;40.18;44.48;35.23;9.13;21.31;12.22;16.47;19.19;22.43;17.35;20.76;18.69;24.98;18.52;23.93;22.67;23.31;15.22;14.41;11.81;8.69;40.83;23.78
NO2;uur;µg/m³;2024-01-11T06:00:00+01:00;2024-01-11T07:00:00+01:00;39.87;25.17;32.72;44.92;36.58;26.18;32.13;37.95;35.05;30.27;26.6;27.26;38.84;30.68;42.99;32.62;37.77;27.1;30.28;33.2;15.79;36.47;45.52;54.04;43.67;8.27;28.95;11.79;18.69;23.57;27.73;24.67;25.85;22.65;25.73;25.45;29.14;26.72;21.74;17.29;13.97;16.26;8.57;49.25;22.79
NO2;uur;µg/m³;2024-01-11T07:00:00+01:00;2024-01-11T08:00:00+01:00;35.63;27.48;31.57;47.56;31.99;31.01;36.97;40.7;41.21;37.66;34.72;31.3;39.93;37.72;39.8;33.54;40.74;38.14;32.53;37.67;14.8;39.62;47.05;53.29;46.5;7.75;38.04;13.73;24.9;30.36;36.82;29.79;33.36;25.23;27.55;27.3;33.83;32.75;22.49;17.3;15.5;16.09;9.17;63.12;33.15
NO2;uur;µg/m³;2024-01-11T08:00:00+01:00;2024-01-11T09:00:00+01:00;39.45;29.55;29.82;51.21;35.14;33.97;35.54;45.06;46.59;39.03;38.69;33.07;44.42;39.96;41.59;29.34;40.42;48.18;35.31;38.83;16.14;41.47;44.93;52.66;49.11;11.31;39.76;16.06;29.72;34.6;37.68;30.3;35.63;31.04;31.44;27.4;34.3;34.88;19.45;19.73;13.51;16.62;10.84;57.06;45.06
NO2;uur;µg/m³;2024-01-11T09:00:00+01:00;2024-01-11T10:00:00+01:00;37.05;26.74;34.79;42.48;36.88;28.19;30.42;41.01;45.25;35.72;34.1;30.36;40.25;34.28;37.35;26.1;45.59;42.27;34.91;87.38;16.65;47.14;48.03;49.38;49.44;11.74;42.48;15.46;28.62;33.79;36.77;30.43;34.12;26.66;30.69;21.9;40.05;37.74;16.71;15.56;16.75;16.36;14.05;52.57;47.55
NO2;uur;µg/m³;2024-01-11T10:00:00+01:00;2024-01-11T11:00:00+01:00;32.32;21.59;36.56;40.94;35.8;25.68;28.36;34.74;39.47;30.81;29.8;27.29;32.42;28.41;34.39;24.18;38.25;44.27;31.78;33.39;18.04;39.18;45.96;46.43;43.3;21.69;36.75;13.31;30.03;29.18;32.16;26.14;29.49;27.14;27.96;15.97;40.42;36.03;16.72;25.88;11.76;17.36;15.34;44.61;42.13
NO2;uur;µg/m³;2024-01-11T11:00:00+01:00;2024-01-11T12:00:00+01:00;30.66;20.73;35.04;40.55;34.36;23.62;30.47;29.4;41.15;28.37;29.93;26.93;29.25;26.39;35.45;25.67;29.81;41.95;25.43;30.47;18.11;40.25;40.26;42.59;48.6;20.98;33.68;16.04;29.09;21.7;28.82;19.96;28.43;25.44;23.8;13.82;25.53;25.16;17.65;15.85;12.5;13.2;16.38;44.99;41.95
NO2;uur;µg/m³;2024-01-11T12:00:00+01:00;2024-01-11T13:00:00+01:00;33.93;20.38;33.58;39.02;34.23;24.8;33.34;31.4;38.32;24.15;25.39;17.58;28.47;26.15;26.11;31.26;32.84;43.47;19.52;20.59;24.01;39.44;30.74;44.55;54;20.36;39.6;12.94;31.11;19.99;27.12;31.51;23.16;30.69;17.98;12.36;27.34;24.12;14.81;18.03;8.77;12.13;19.59;45.93;37.47
NO2;uur;µg/m³;2024-01-11T13:00:00+01:00;2024-01-11T14:00:00+01:00;35.01;18.92;34.49;41.4;34.2;20.24;24.66;30.97;37.92;16.76;13.85;13.02;29.2;16.9;24.53;34.61;28.34;40.3;20.05;25.26;27.31;43.75;29.63;44.86;58.7;28.06;42.6;13.47;22.11;27.09;32.19;40;23.34;21.52;10.94;11.85;35.23;25.28;15.29;21.09;7.96;11.29;20.92;46.17;34.5
NO2;uur;µg/m³;2024-01-11T14:00:00+01:00;2024-01-11T15:00:00+01:00;31.13;9.85;38.44;37.51;33.39;10.94;16.52;29.21;26.82;16.46;15.41;22.44;24.64;12.73;27.16;32.65;44.43;53.15;19.65;24.77;26.11;52.26;36.01;51.3;60.19;24.63;42.89;12.68;17.59;41.7;45.84;38.93;30.75;18;10.01;9.28;37.87;27.43;14.53;18.85;14.1;19.13;11.53;46.36;33.96
NO2;uur;µg/m³;2024-01-11T15:00:00+01:00;2024-01-11T16:00:00+01:00;28.13;7.76;38.45;43.47;39.36;11.13;11.27;23.03;24.14;40.61;25.14;17.61;14.48;14;22.78;39.96;52.67;63.64;18.95;26.16;23.1;61.62;52.16;60.75;67.02;5.48;47.29;13.18;24.33;57.17;51.3;35.41;50.26;22.78;18.62;15.1;38.69;30.38;16.89;17.19;10.89;23.06;3.78;48.51;41.25
NO2;uur;µg/m³;2024-01-11T16:00:00+01:00;2024-01-11T17:00:00+01:00;33.86;10.27;34.19;41.6;37.71;10.28;11.1;31.05;38.77;53.62;44.36;19.29;21.12;15.02;26.03;20.49;71.96;70.78;25.49;36.32;1.85;79.89;66.77;70.96;81.35;5.4;34.38;20.54;34.09;47.53;45.03;35.66;42.04;27.34;13.48;35.61;41.87;36.66;20.72;18.32;4.48;22.13;3.06;47.02;43.56
NO2;uur;µg/m³;2024-01-11T17:00:00+01:00;2024-01-11T18:00:00+01:00;30.7;12.86;34.84;46.16;39.7;10.68;12.71;41.08;55.41;48.04;44.41;16.97;35.01;18.27;22.38;18.71;15.95;64.12;24.13;53.66;2;60.73;71.64;64.54;53.48;3.9;17.72;33.54;49.61;40.1;41.98;44.79;42;38.93;15.25;41.74;48.34;40.35;21.42;20.29;6.19;21.28;3.81;54;43.74
NO2;uur;µg/m³;2024-01-11T18:00:00+01:00;2024-01-11T19:00:00+01:00;19.6;17.45;30.88;47.32;38.47;9.91;16.66;53.3;53.52;42.34;41.96;18.38;25.33;17.47;22.55;15.96;8.71;65.58;22.54;51.78;4.42;17.3;72.41;61.43;9.63;1.63;13.7;32.96;54.26;49.78;48.64;50.07;48.31;51.93;12.93;27.42;43.34;36.59;19.18;24.51;8.09;22.86;3.21;61.66;46.6
NO2;uur;µg/m³;2024-01-11T19:00:00+01:00;2024-01-11T20:00:00+01:00;24.28;24.43;22.75;46.13;44.16;11.34;27.01;34.53;38.3;44.02;46.43;23.6;19.78;21.05;31.91;16.99;6.52;62.55;26.42;46.67;8.19;21.97;27.24;62.33;10.76;1.48;11.72;30.1;50.74;53.32;52.39;56.04;50.24;47.94;16.88;30.77;43.04;35.03;21.34;25.24;6.14;26.39;2.73;62.05;21.1
NO2;uur;µg/m³;2024-01-11T20:00:00+01:00;2024-01-11T21:00:00+01:00;19.49;31.52;19.7;43.36;44.11;11.73;36.82;26.21;30.94;43.67;46.92;23.03;15.99;25.14;24.17;19.96;7.62;60.94;25.84;45.74;8.31;12.54;19.37;61.36;12.09;1.28;12;23.24;22.01;58.27;57.29;36.4;54.82;49.06;21.18;30.56;39.45;34.08;21.75;17.87;7.16;24.6;2.16;48.77;6.86
NO2;uur;µg/m³;2024-01-11T21:00:00+01:00;2024-01-11T22:00:00+01:00;19.18;27.6;23.6;39.65;36.24;15.5;38.69;22.11;30.22;47.88;47.51;25.47;20.17;27.62;9.28;23.79;9.97;60.29;26.73;45.36;10.46;16.28;18;56.57;17.55;1.63;9.43;8.13;8.09;29.54;53.26;16.13;37.8;30.23;22.95;32.73;39.77;35.9;20.2;12.68;3.9;24.74;2.3;53.56;7.78
NO2;uur;µg/m³;2024-01-11T22:00:00+01:00;2024-01-11T23:00:00+01:00;23.16;24.3;19.57;41.24;41.67;22.69;38.05;22.56;33.56;50.62;47.02;28.11;20;28.21;7.25;24.43;9.42;27.09;39.09;49.83;5.34;16.1;16.82;30.34;15.12;2.11;9.07;2.25;5.87;22.58;43.12;14.77;36.2;8.97;20.75;27.92;39.4;35.37;21.65;14.41;9.87;20.74;2.77;59.26;12.08
NO2;uur;µg/m³;2024-01-11T23:00:00+01:00;2024-01-12T00:00:00+01:00;23.49;21.7;17.28;29.56;43.13;25.99;30.63;27.88;35.44;46.72;45.59;30.44;20.45;27.19;7.28;20.68;9.08;16.56;30.56;48.01;4.27;13.38;18.14;18.42;14.71;2.16;8.03;2.65;4.93;21.26;30.03;4.31;27.37;8.15;20.71;24.46;35.22;32.78;21.46;12.77;4.53;24.01;3.37;62.71;22.01
NO2;uur;µg/m³;2024-01-12T00:00:00+01:00;2024-01-12T01:00:00+01:00;19.21;18.63;;23.88;32.74;29.83;31.99;32.25;35.09;43.21;42.9;13.03;24.08;26.74;13.19;16.79;9;15.19;11.88;10.51;3.91;10.78;10.87;10.91;14.47;2.35;6.17;3.17;;12.95;12.68;13.39;9.55;5.06;19.16;20.86;37.79;35.11;14.93;12.34;3.26;18.95;2.39;25.05;10.89
